GraphID,Nodes,Edges,Labels
8696,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]","[[42, 0], [0, 42], [42, 1], [1, 42], [42, 2], [2, 42], [42, 3], [3, 42], [42, 4], [4, 42], [42, 5], [5, 42], [42, 6], [6, 42], [42, 7], [7, 42], [42, 8], [8, 42], [42, 9], [9, 42], [42, 10], [10, 42], [42, 11], [11, 42], [42, 12], [12, 42], [42, 13], [13, 42], [42, 14], [14, 42], [42, 15], [15, 42], [42, 16], [16, 42], [42, 17], [17, 42], [42, 18], [18, 42], [42, 19], [19, 42], [42, 20], [20, 42], [42, 21], [21, 42], [42, 22], [22, 42], [42, 23], [23, 42], [42, 24], [24, 42], [42, 25], [25, 42], [42, 26], [26, 42], [42, 27], [27, 42], [42, 28], [28, 42], [42, 29], [29, 42], [42, 30], [30, 42], [42, 31], [31, 42], [42, 32], [32, 42], [42, 33], [33, 42], [42, 34], [34, 42], [42, 35], [35, 42], [42, 36], [36, 42], [42, 37], [37, 42], [42, 38], [38, 42], [42, 39], [39, 42], [42, 40], [40, 42], [42, 41], [41, 42], [22, 2], [2, 22], [15, 2], [2, 15], [9, 2], [2, 9], [33, 2], [2, 33], [8, 2], [2, 8], [12, 2], [2, 12], [21, 2], [2, 21], [26, 2], [2, 26], [14, 2], [2, 14], [35, 2], [2, 35], [36, 2], [2, 36], [16, 2], [2, 16], [3, 2], [2, 3], [18, 2], [2, 18], [30, 2], [2, 30], [20, 2], [2, 20], [5, 2], [2, 5], [32, 2], [2, 32], [34, 2], [2, 34], [9, 3], [3, 9], [23, 3], [3, 23], [26, 3], [3, 26], [34, 3], [3, 34], [18, 3], [3, 18], [33, 3], [3, 33], [37, 4], [4, 37], [26, 4], [4, 26], [15, 5], [5, 15], [37, 5], [5, 37], [27, 5], [5, 27], [32, 5], [5, 32], [38, 7], [7, 38], [16, 9], [9, 16], [26, 9], [9, 26], [35, 9], [9, 35], [34, 9], [9, 34], [18, 9], [9, 18], [20, 9], [9, 20], [14, 10], [10, 14], [33, 10], [10, 33], [29, 10], [10, 29], [34, 11], [11, 34], [29, 11], [11, 29], [28, 11], [11, 28], [27, 13], [13, 27], [32, 13], [13, 32], [37, 14], [14, 37], [29, 14], [14, 29], [27, 15], [15, 27], [17, 15], [15, 17], [32, 15], [15, 32], [26, 16], [16, 26], [37, 16], [16, 37], [18, 16], [16, 18], [33, 16], [16, 33], [32, 17], [17, 32], [24, 17], [17, 24], [26, 18], [18, 26], [35, 18], [18, 35], [34, 18], [18, 34], [33, 19], [19, 33], [30, 20], [20, 30], [21, 20], [20, 21], [26, 20], [20, 26], [26, 21], [21, 26], [29, 21], [21, 29], [37, 21], [21, 37], [30, 21], [21, 30], [33, 22], [22, 33], [34, 23], [23, 34], [29, 23], [23, 29], [27, 24], [24, 27], [40, 25], [25, 40], [35, 26], [26, 35], [34, 26], [26, 34], [33, 26], [26, 33], [30, 26], [26, 30], [32, 27], [27, 32], [34, 28], [28, 34], [35, 28], [28, 35], [35, 29], [29, 35], [34, 29], [29, 34], [41, 29], [29, 41], [33, 30], [30, 33], [37, 30], [30, 37], [35, 33], [33, 35], [35, 34], [34, 35]]",0
7274,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[[13, 0], [0, 13], [13, 1], [1, 13], [13, 2], [2, 13], [13, 3], [3, 13], [13, 4], [4, 13], [13, 5], [5, 13], [13, 6], [6, 13], [13, 7], [7, 13], [13, 8], [8, 13], [13, 9], [9, 13], [13, 10], [10, 13], [13, 11], [11, 13], [13, 12], [12, 13], [7, 0], [0, 7], [6, 0], [0, 6], [5, 2], [2, 5], [12, 4], [4, 12], [5, 4], [4, 5], [11, 4], [4, 11]]",0
498,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[[18, 0], [0, 18], [18, 1], [1, 18], [18, 2], [2, 18], [18, 3], [3, 18], [18, 4], [4, 18], [18, 5], [5, 18], [18, 6], [6, 18], [18, 7], [7, 18], [18, 8], [8, 18], [18, 9], [9, 18], [18, 10], [10, 18], [18, 11], [11, 18], [18, 12], [12, 18], [18, 13], [13, 18], [18, 14], [14, 18], [18, 15], [15, 18], [18, 16], [16, 18], [18, 17], [17, 18], [1, 0], [0, 1], [9, 0], [0, 9], [10, 0], [0, 10], [11, 0], [0, 11], [15, 0], [0, 15], [17, 0], [0, 17], [3, 1], [1, 3], [7, 1], [1, 7], [8, 1], [1, 8], [12, 1], [1, 12], [14, 1], [1, 14], [15, 1], [1, 15], [16, 1], [1, 16], [17, 1], [1, 17], [13, 2], [2, 13], [4, 2], [2, 4], [5, 2], [2, 5], [6, 2], [2, 6], [8, 2], [2, 8], [9, 2], [2, 9], [10, 2], [2, 10], [15, 2], [2, 15], [17, 2], [2, 17], [9, 3], [3, 9], [17, 3], [3, 17], [11, 3], [3, 11], [13, 4], [4, 13], [9, 4], [4, 9], [14, 4], [4, 14], [16, 4], [4, 16], [17, 4], [4, 17], [9, 5], [5, 9], [10, 5], [5, 10], [11, 5], [5, 11], [9, 6], [6, 9], [10, 6], [6, 10], [15, 6], [6, 15], [11, 6], [6, 11], [17, 7], [7, 17], [13, 8], [8, 13], [10, 8], [8, 10], [14, 8], [8, 14], [17, 8], [8, 17], [11, 9], [9, 11], [10, 9], [9, 10], [14, 9], [9, 14], [15, 9], [9, 15], [17, 9], [9, 17], [11, 10], [10, 11], [15, 10], [10, 15], [15, 11], [11, 15], [17, 11], [11, 17], [14, 12], [12, 14], [16, 12], [12, 16], [14, 13], [13, 14], [16, 14], [14, 16], [17, 14], [14, 17], [17, 16], [16, 17]]",0
7590,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[[13, 0], [0, 13], [13, 1], [1, 13], [13, 2], [2, 13], [13, 3], [3, 13], [13, 4], [4, 13], [13, 5], [5, 13], [13, 6], [6, 13], [13, 7], [7, 13], [13, 8], [8, 13], [13, 9], [9, 13], [13, 10], [10, 13], [13, 11], [11, 13], [13, 12], [12, 13], [1, 0], [0, 1], [7, 0], [0, 7], [2, 0], [0, 2], [5, 0], [0, 5], [8, 1], [1, 8], [5, 1], [1, 5], [7, 1], [1, 7], [4, 1], [1, 4], [9, 1], [1, 9], [10, 1], [1, 10], [11, 1], [1, 11], [12, 1], [1, 12], [6, 2], [2, 6], [9, 2], [2, 9], [7, 2], [2, 7], [6, 3], [3, 6], [12, 3], [3, 12], [9, 5], [5, 9], [12, 6], [6, 12], [8, 7], [7, 8], [9, 7], [7, 9], [11, 7], [7, 11]]",0
1506,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[[13, 0], [0, 13], [13, 1], [1, 13], [13, 2], [2, 13], [13, 3], [3, 13], [13, 4], [4, 13], [13, 5], [5, 13], [13, 6], [6, 13], [13, 7], [7, 13], [13, 8], [8, 13], [13, 9], [9, 13], [13, 10], [10, 13], [13, 11], [11, 13], [13, 12], [12, 13], [12, 0], [0, 12], [7, 5], [5, 7], [10, 8], [8, 10], [11, 10], [10, 11]]",0
3818,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51]","[[51, 0], [0, 51], [51, 1], [1, 51], [51, 2], [2, 51], [51, 3], [3, 51], [51, 4], [4, 51], [51, 5], [5, 51], [51, 6], [6, 51], [51, 7], [7, 51], [51, 8], [8, 51], [51, 9], [9, 51], [51, 10], [10, 51], [51, 11], [11, 51], [51, 12], [12, 51], [51, 13], [13, 51], [51, 14], [14, 51], [51, 15], [15, 51], [51, 16], [16, 51], [51, 17], [17, 51], [51, 18], [18, 51], [51, 19], [19, 51], [51, 20], [20, 51], [51, 21], [21, 51], [51, 22], [22, 51], [51, 23], [23, 51], [51, 24], [24, 51], [51, 25], [25, 51], [51, 26], [26, 51], [51, 27], [27, 51], [51, 28], [28, 51], [51, 29], [29, 51], [51, 30], [30, 51], [51, 31], [31, 51], [51, 32], [32, 51], [51, 33], [33, 51], [51, 34], [34, 51], [51, 35], [35, 51], [51, 36], [36, 51], [51, 37], [37, 51], [51, 38], [38, 51], [51, 39], [39, 51], [51, 40], [40, 51], [51, 41], [41, 51], [51, 42], [42, 51], [51, 43], [43, 51], [51, 44], [44, 51], [51, 45], [45, 51], [51, 46], [46, 51], [51, 47], [47, 51], [51, 48], [48, 51], [51, 49], [49, 51], [51, 50], [50, 51], [5, 0], [0, 5], [6, 0], [0, 6], [25, 0], [0, 25], [46, 1], [1, 46], [11, 1], [1, 11], [42, 3], [3, 42], [29, 3], [3, 29], [24, 3], [3, 24], [46, 3], [3, 46], [10, 3], [3, 10], [11, 3], [3, 11], [14, 3], [3, 14], [15, 3], [3, 15], [36, 3], [3, 36], [45, 5], [5, 45], [25, 5], [5, 25], [6, 5], [5, 6], [39, 6], [6, 39], [45, 6], [6, 45], [29, 6], [6, 29], [25, 6], [6, 25], [10, 6], [6, 10], [18, 6], [6, 18], [17, 6], [6, 17], [29, 7], [7, 29], [40, 9], [9, 40], [42, 9], [9, 42], [43, 9], [9, 43], [46, 9], [9, 46], [24, 9], [9, 24], [10, 9], [9, 10], [11, 9], [9, 11], [18, 9], [9, 18], [15, 9], [9, 15], [36, 9], [9, 36], [17, 9], [9, 17], [20, 10], [10, 20], [38, 10], [10, 38], [11, 10], [10, 11], [12, 10], [10, 12], [32, 10], [10, 32], [42, 11], [11, 42], [29, 11], [11, 29], [46, 11], [11, 46], [24, 11], [11, 24], [14, 11], [11, 14], [18, 11], [11, 18], [15, 11], [11, 15], [17, 11], [11, 17], [18, 12], [12, 18], [25, 12], [12, 25], [30, 12], [12, 30], [17, 12], [12, 17], [33, 13], [13, 33], [34, 13], [13, 34], [40, 13], [13, 40], [19, 13], [13, 19], [44, 13], [13, 44], [45, 14], [14, 45], [29, 14], [14, 29], [46, 14], [14, 46], [31, 14], [14, 31], [24, 14], [14, 24], [18, 14], [14, 18], [42, 15], [15, 42], [29, 15], [15, 29], [46, 15], [15, 46], [35, 15], [15, 35], [24, 15], [15, 24], [48, 15], [15, 48], [36, 15], [15, 36], [17, 15], [15, 17], [25, 17], [17, 25], [38, 17], [17, 38], [38, 18], [18, 38], [32, 18], [18, 32], [33, 19], [19, 33], [34, 19], [19, 34], [40, 19], [19, 40], [44, 19], [19, 44], [42, 24], [24, 42], [46, 24], [24, 46], [36, 24], [24, 36], [41, 25], [25, 41], [30, 25], [25, 30], [46, 26], [26, 46], [29, 27], [27, 29], [47, 28], [28, 47], [50, 28], [28, 50], [42, 29], [29, 42], [43, 29], [29, 43], [35, 29], [29, 35], [46, 29], [29, 46], [47, 29], [29, 47], [38, 29], [29, 38], [42, 31], [31, 42], [34, 33], [33, 34], [40, 33], [33, 40], [44, 33], [33, 44], [40, 34], [34, 40], [44, 34], [34, 44], [42, 36], [36, 42], [46, 36], [36, 46], [48, 36], [36, 48], [42, 37], [37, 42], [39, 38], [38, 39], [44, 40], [40, 44], [43, 42], [42, 43], [46, 42], [42, 46], [46, 43], [43, 46]]",0
6471,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[[13, 0], [0, 13], [13, 1], [1, 13], [13, 2], [2, 13], [13, 3], [3, 13], [13, 4], [4, 13], [13, 5], [5, 13], [13, 6], [6, 13], [13, 7], [7, 13], [13, 8], [8, 13], [13, 9], [9, 13], [13, 10], [10, 13], [13, 11], [11, 13], [13, 12], [12, 13], [3, 0], [0, 3]]",0
7852,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[[26, 0], [0, 26], [26, 1], [1, 26], [26, 2], [2, 26], [26, 3], [3, 26], [26, 4], [4, 26], [26, 5], [5, 26], [26, 6], [6, 26], [26, 7], [7, 26], [26, 8], [8, 26], [26, 9], [9, 26], [26, 10], [10, 26], [26, 11], [11, 26], [26, 12], [12, 26], [26, 13], [13, 26], [26, 14], [14, 26], [26, 15], [15, 26], [26, 16], [16, 26], [26, 17], [17, 26], [26, 18], [18, 26], [26, 19], [19, 26], [26, 20], [20, 26], [26, 21], [21, 26], [26, 22], [22, 26], [26, 23], [23, 26], [26, 24], [24, 26], [26, 25], [25, 26], [8, 2], [2, 8], [21, 3], [3, 21], [12, 4], [4, 12], [22, 5], [5, 22], [14, 5], [5, 14], [25, 6], [6, 25], [25, 8], [8, 25], [12, 9], [9, 12], [11, 9], [9, 11], [18, 9], [9, 18], [16, 9], [9, 16], [16, 11], [11, 16], [18, 11], [11, 18], [25, 12], [12, 25], [23, 12], [12, 23], [16, 13], [13, 16], [22, 14], [14, 22], [24, 14], [14, 24], [22, 16], [16, 22], [24, 16], [16, 24], [25, 20], [20, 25], [24, 21], [21, 24], [25, 23], [23, 25]]",0
412,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[[22, 0], [0, 22], [22, 1], [1, 22], [22, 2], [2, 22], [22, 3], [3, 22], [22, 4], [4, 22], [22, 5], [5, 22], [22, 6], [6, 22], [22, 7], [7, 22], [22, 8], [8, 22], [22, 9], [9, 22], [22, 10], [10, 22], [22, 11], [11, 22], [22, 12], [12, 22], [22, 13], [13, 22], [22, 14], [14, 22], [22, 15], [15, 22], [22, 16], [16, 22], [22, 17], [17, 22], [22, 18], [18, 22], [22, 19], [19, 22], [22, 20], [20, 22], [22, 21], [21, 22], [21, 1], [1, 21], [4, 2], [2, 4], [17, 3], [3, 17], [5, 3], [3, 5], [21, 3], [3, 21], [20, 5], [5, 20], [10, 5], [5, 10], [21, 5], [5, 21], [21, 7], [7, 21], [21, 12], [12, 21], [21, 19], [19, 21]]",0
8728,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[[24, 0], [0, 24], [24, 1], [1, 24], [24, 2], [2, 24], [24, 3], [3, 24], [24, 4], [4, 24], [24, 5], [5, 24], [24, 6], [6, 24], [24, 7], [7, 24], [24, 8], [8, 24], [24, 9], [9, 24], [24, 10], [10, 24], [24, 11], [11, 24], [24, 12], [12, 24], [24, 13], [13, 24], [24, 14], [14, 24], [24, 15], [15, 24], [24, 16], [16, 24], [24, 17], [17, 24], [24, 18], [18, 24], [24, 19], [19, 24], [24, 20], [20, 24], [24, 21], [21, 24], [24, 22], [22, 24], [24, 23], [23, 24], [21, 3], [3, 21], [4, 3], [3, 4], [14, 4], [4, 14], [14, 7], [7, 14]]",0
7656,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[[18, 0], [0, 18], [18, 1], [1, 18], [18, 2], [2, 18], [18, 3], [3, 18], [18, 4], [4, 18], [18, 5], [5, 18], [18, 6], [6, 18], [18, 7], [7, 18], [18, 8], [8, 18], [18, 9], [9, 18], [18, 10], [10, 18], [18, 11], [11, 18], [18, 12], [12, 18], [18, 13], [13, 18], [18, 14], [14, 18], [18, 15], [15, 18], [18, 16], [16, 18], [18, 17], [17, 18], [17, 0], [0, 17], [17, 6], [6, 17], [15, 6], [6, 15], [17, 9], [9, 17], [17, 12], [12, 17]]",0
9572,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44]","[[44, 0], [0, 44], [44, 1], [1, 44], [44, 2], [2, 44], [44, 3], [3, 44], [44, 4], [4, 44], [44, 5], [5, 44], [44, 6], [6, 44], [44, 7], [7, 44], [44, 8], [8, 44], [44, 9], [9, 44], [44, 10], [10, 44], [44, 11], [11, 44], [44, 12], [12, 44], [44, 13], [13, 44], [44, 14], [14, 44], [44, 15], [15, 44], [44, 16], [16, 44], [44, 17], [17, 44], [44, 18], [18, 44], [44, 19], [19, 44], [44, 20], [20, 44], [44, 21], [21, 44], [44, 22], [22, 44], [44, 23], [23, 44], [44, 24], [24, 44], [44, 25], [25, 44], [44, 26], [26, 44], [44, 27], [27, 44], [44, 28], [28, 44], [44, 29], [29, 44], [44, 30], [30, 44], [44, 31], [31, 44], [44, 32], [32, 44], [44, 33], [33, 44], [44, 34], [34, 44], [44, 35], [35, 44], [44, 36], [36, 44], [44, 37], [37, 44], [44, 38], [38, 44], [44, 39], [39, 44], [44, 40], [40, 44], [44, 41], [41, 44], [44, 42], [42, 44], [44, 43], [43, 44], [10, 1], [1, 10], [26, 1], [1, 26], [7, 1], [1, 7], [30, 1], [1, 30], [30, 2], [2, 30], [15, 4], [4, 15], [18, 4], [4, 18], [29, 4], [4, 29], [24, 4], [4, 24], [6, 4], [4, 6], [41, 5], [5, 41], [7, 5], [5, 7], [27, 5], [5, 27], [7, 6], [6, 7], [29, 6], [6, 29], [14, 7], [7, 14], [25, 7], [7, 25], [33, 7], [7, 33], [26, 7], [7, 26], [16, 7], [7, 16], [43, 7], [7, 43], [19, 7], [7, 19], [40, 7], [7, 40], [20, 7], [7, 20], [10, 7], [7, 10], [31, 7], [7, 31], [13, 7], [7, 13], [12, 7], [7, 12], [32, 7], [7, 32], [42, 7], [7, 42], [30, 7], [7, 30], [27, 8], [8, 27], [43, 8], [8, 43], [39, 9], [9, 39], [33, 11], [11, 33], [26, 11], [11, 26], [19, 11], [11, 19], [21, 11], [11, 21], [13, 11], [11, 13], [22, 11], [11, 22], [32, 11], [11, 32], [14, 12], [12, 14], [25, 12], [12, 25], [26, 12], [12, 26], [19, 12], [12, 19], [13, 12], [12, 13], [32, 12], [12, 32], [43, 12], [12, 43], [17, 13], [13, 17], [19, 13], [13, 19], [21, 13], [13, 21], [43, 13], [13, 43], [24, 13], [13, 24], [26, 14], [14, 26], [16, 14], [14, 16], [20, 14], [14, 20], [43, 14], [14, 43], [26, 16], [16, 26], [20, 16], [16, 20], [32, 16], [16, 32], [43, 16], [16, 43], [22, 17], [17, 22], [21, 17], [17, 21], [29, 18], [18, 29], [22, 19], [19, 22], [26, 19], [19, 26], [21, 19], [19, 21], [43, 19], [19, 43], [32, 19], [19, 32], [24, 19], [19, 24], [26, 21], [21, 26], [22, 21], [21, 22], [32, 21], [21, 32], [33, 23], [23, 33], [32, 23], [23, 32], [33, 24], [24, 33], [26, 24], [24, 26], [30, 24], [24, 30], [34, 26], [26, 34], [33, 26], [26, 33], [35, 26], [26, 35], [43, 26], [26, 43], [40, 26], [26, 40], [31, 26], [26, 31], [41, 26], [26, 41], [32, 26], [26, 32], [43, 27], [27, 43], [34, 31], [31, 34], [39, 31], [31, 39], [41, 31], [31, 41], [32, 31], [31, 32], [43, 31], [31, 43], [43, 32], [32, 43], [42, 33], [33, 42], [43, 33], [33, 43], [35, 34], [34, 35], [39, 34], [34, 39], [39, 35], [35, 39], [41, 39], [39, 41]]",0
6750,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[[17, 0], [0, 17], [17, 1], [1, 17], [17, 2], [2, 17], [17, 3], [3, 17], [17, 4], [4, 17], [17, 5], [5, 17], [17, 6], [6, 17], [17, 7], [7, 17], [17, 8], [8, 17], [17, 9], [9, 17], [17, 10], [10, 17], [17, 11], [11, 17], [17, 12], [12, 17], [17, 13], [13, 17], [17, 14], [14, 17], [17, 15], [15, 17], [17, 16], [16, 17], [1, 0], [0, 1], [13, 0], [0, 13], [4, 0], [0, 4], [5, 0], [0, 5], [14, 1], [1, 14], [13, 1], [1, 13], [2, 1], [1, 2], [13, 2], [2, 13], [5, 3], [3, 5], [6, 5], [5, 6], [13, 5], [5, 13], [8, 5], [5, 8], [12, 10], [10, 12], [14, 13], [13, 14]]",0
5423,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[[27, 0], [0, 27], [27, 1], [1, 27], [27, 2], [2, 27], [27, 3], [3, 27], [27, 4], [4, 27], [27, 5], [5, 27], [27, 6], [6, 27], [27, 7], [7, 27], [27, 8], [8, 27], [27, 9], [9, 27], [27, 10], [10, 27], [27, 11], [11, 27], [27, 12], [12, 27], [27, 13], [13, 27], [27, 14], [14, 27], [27, 15], [15, 27], [27, 16], [16, 27], [27, 17], [17, 27], [27, 18], [18, 27], [27, 19], [19, 27], [27, 20], [20, 27], [27, 21], [21, 27], [27, 22], [22, 27], [27, 23], [23, 27], [27, 24], [24, 27], [27, 25], [25, 27], [27, 26], [26, 27], [23, 0], [0, 23], [15, 3], [3, 15], [24, 3], [3, 24], [19, 3], [3, 19], [22, 3], [3, 22], [6, 3], [3, 6], [22, 6], [6, 22], [24, 6], [6, 24], [20, 6], [6, 20], [19, 6], [6, 19], [24, 9], [9, 24], [24, 10], [10, 24], [17, 11], [11, 17], [24, 11], [11, 24], [23, 12], [12, 23], [22, 14], [14, 22], [20, 15], [15, 20], [22, 15], [15, 22], [23, 17], [17, 23], [24, 17], [17, 24], [20, 19], [19, 20], [22, 19], [19, 22], [24, 19], [19, 24], [25, 19], [19, 25], [24, 20], [20, 24], [24, 22], [22, 24]]",0
1464,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[[21, 0], [0, 21], [21, 1], [1, 21], [21, 2], [2, 21], [21, 3], [3, 21], [21, 4], [4, 21], [21, 5], [5, 21], [21, 6], [6, 21], [21, 7], [7, 21], [21, 8], [8, 21], [21, 9], [9, 21], [21, 10], [10, 21], [21, 11], [11, 21], [21, 12], [12, 21], [21, 13], [13, 21], [21, 14], [14, 21], [21, 15], [15, 21], [21, 16], [16, 21], [21, 17], [17, 21], [21, 18], [18, 21], [21, 19], [19, 21], [21, 20], [20, 21], [17, 1], [1, 17], [17, 3], [3, 17], [13, 3], [3, 13], [10, 4], [4, 10], [11, 9], [9, 11], [19, 17], [17, 19]]",0
3635,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[[19, 0], [0, 19], [19, 1], [1, 19], [19, 2], [2, 19], [19, 3], [3, 19], [19, 4], [4, 19], [19, 5], [5, 19], [19, 6], [6, 19], [19, 7], [7, 19], [19, 8], [8, 19], [19, 9], [9, 19], [19, 10], [10, 19], [19, 11], [11, 19], [19, 12], [12, 19], [19, 13], [13, 19], [19, 14], [14, 19], [19, 15], [15, 19], [19, 16], [16, 19], [19, 17], [17, 19], [19, 18], [18, 19], [12, 1], [1, 12], [12, 2], [2, 12], [9, 2], [2, 9], [8, 3], [3, 8], [12, 3], [3, 12], [6, 5], [5, 6], [18, 6], [6, 18], [13, 6], [6, 13], [15, 6], [6, 15], [13, 7], [7, 13], [12, 8], [8, 12], [11, 8], [8, 11], [17, 8], [8, 17], [11, 9], [9, 11], [12, 9], [9, 12], [12, 10], [10, 12], [18, 11], [11, 18], [13, 11], [11, 13], [18, 13], [13, 18], [15, 13], [13, 15]]",0
